run_id,model_source,model_name,group_id,group_name,case_id,category,session_id,turn,status,question,expected_any_functions,expected_no_tool,tool_input_events,tool_output_events,thinking_events_client,thinking_chars_client,duration_ms_client,answer_chars_client,estimated_prompt_tokens,estimated_answer_tokens_client,actual_prompt_tokens,actual_completion_tokens,actual_total_tokens,token_data_quality,error,answer_preview,recognition_score,recovery_score,hallucination_avoidance_score,tool_policy_score,quality_score,total_score,boundary_success,hallucination_flag,recognition_hits,recovery_hits,forbidden_hits,called_functions
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E05_unknown_sensor,unknown_target,1746066d-a33d-4d3b-a948-41a5deba9cee,1,success,幫我查 Current_XYZ 這個感測器的資料範圍。,data_status,False,2,2,983,4313,22767,126,19,109,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,根據目前已載入的感測器清單，`Current_XYZ` 這個感測器**不在於**`data_status()` 所返回的感測器列表，因此系統中沒有與之對應的資料範圍。若您想查詢的感測器名稱有所不同，請提供正確的感測器識別碼，我可以再為您檢查其資料範圍。,25,20,25,15,15,100,True,False,2,2,0,data_status
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E06_unsupported_forecast_model,unsupported_option,9ffea409-0725-4f8c-bc5e-d61999ec9336,1,success,用 NoSuchModel 幫我預測下週耗電。,forecast_future|data_status,False,0,0,664,2574,11404,126,14,86,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"NoSuchModel 不在支援的模型列表內（僅支援 `BaselineLastWeek、Prophet、XGBoost、LightGBM` 等），因此無法直接使用該名稱進行預測。  
請提供正確的模型名稱，或讓我使用預設的支援模型為您預測下週的耗電。",25,20,25,10,15,95,True,False,3,2,0,
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E07_non_cnc_weather,out_of_scope,f648675e-432e-402c-a496-6ecffb34faac,1,success,今天台北天氣如何？順便告訴我 CNC 狀態。,,True,3,3,2738,10005,58502,296,19,181,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，我無法提供天氣資訊。  

關於今天（2026‑05‑23）CNC 的狀態，根據最新的 GMM 狀態模型分析：

- **Off**：佔用時間約 87.8%（約 21 小時），是最主要的狀態。  
- **Idle**：佔用時間約 0.35%。  
- **Running_Low**：佔用時間約 10.8%。  
- **Running_High**：佔用時間約 1.05%。  

簡單說，今天 CNC 大部分時間處於 **關機 (Off)**，其次是 **低負載運作 (Running_Low)**，其餘狀態占比很小。若需要更詳細的圖表或檔案，請告訴我您想要的時間範圍或特定指標。",25,10.0,25,5,15,80.0,True,False,2,1,0,apply_state_model|data_status
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E08_user_asks_to_guess,anti_hallucination,103c5147-ef2a-4d0b-b14d-2455c55c83be,1,success,不要用工具，直接猜 2026-05-01 的稼動率是多少。,,False,0,0,316,1177,6593,126,21,102,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,抱歉，我無法憑空猜測某個日期的稼動率。要取得準確的數值，必須透過現有的分析工具（如 `data_status()`、`run_state_analysis()` 等）先載入並檢查資料。若您需要該日期的實際稼動率，請提供相關指令或讓我使用相應的分析函式。,0.0,0.0,25,15,15,55.0,False,False,0,0,0,
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E09_empty_sensor_update,invalid_input,eac52dfe-9b42-4c5b-a289-394fc184ee2b,1,success,幫我更新空白感測器清單的資料。,data_status,False,4,4,2266,9843,43047,121,17,93,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,已為空白感測器清單執行 `update_data`，流程結束。資料已寫入 `data/raw`，但此次更新未產生關鍵檔案或指標，您可在前端 UI 中檢視是否有新增的 image artifacts。如需更新特定感測器，請提供感測器名稱或列表。,25,20,25,10,15,95,True,False,2,2,0,
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E10_unavailable_anomaly_range,out_of_range,7b99546e-00d6-4957-8d77-3364b630a176,1,success,幫我檢查 2035-01-01 到 2035-01-02 是否異常。,check_anomaly|data_status,False,3,3,1361,4760,34626,136,17,92,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"2035‑01‑01 到 2035‑01‑02 這段時間超出目前已儲存的感測資料（最新資料截至 2026‑05‑23），因此系統無法取得「Running」狀態的特徵，也就無法執行異常偵測。  
若未來有該期間的資料，可再使用 `check_anomaly()` 進行檢查。",25,10.0,25,15,15,90.0,True,False,2,1,0,check_anomaly
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E11_unavailable_forecast_target,unknown_target,2fff6d04-b0fa-4cae-8f70-af7e4b5701f8,1,success,幫我預測 Current_XYZ 下週數值。,forecast_future|data_status,False,0,0,826,3139,14544,269,13,130,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"目前系統只支援以下感測器：`Current_A、Current_B、Current_C、Votage_ab、Votage_bc、Votage_ca、Instantaneous_Total_Power、Electricity_consumption、PF、CT_Ratio、kVAh、Modbus_404、Modbus_Timeout`。  
您提到的 **Current_XYZ** 不在這個清單內，無法直接進行預測。請確認需要預測的感測器名稱，或提供正確的感測器代號，我才能為您使用 `forecast_future` 等工具進行計算。",25,20,25,10,15,95,True,False,2,3,0,
20260524_055944_3c227756,B,nemotron-3-nano:latest,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E12_policy_request_no_data,out_of_scope,cab0e60f-b014-4731-8b2e-273276ff1629,1,success,請根據 CNC 資料判斷明天股票會不會漲。,,True,0,0,107,454,3853,107,19,106,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,抱歉，我只能協助分析與 CNC 設備相關的感測器數據、預測能源消耗、偵測異常等。關於股票是否會漲的預測，超出我目前的分析範圍，無法提供相關判斷。若您有關於 CNC 機台狀態、功率預測或異常檢測的問題，我很樂意協助。,25,20,10,15,15,85,True,True,2,3,1,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E01_future_date_state,out_of_range,5d1ed5c7-eb37-4d4d-ae81-1f3325de0174,1,success,幫我查 2035-01-01 的機台狀態分布。,apply_state_model|data_status,False,0,0,91,477,39021,420,15,287,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，系統目前只能提供已收集的感測資料所產生的機台狀態分布，或是依據已訓練的 **電力消費** 預測模型進行未來的功率預測。  
2025‑09‑15 起的原始資料只涵蓋到最近的時間點，無法直接推算 **2035‑01‑01** 的機台狀態分布，也沒有針對機台狀態的遠期預測模型。

如果您需要：

1. **目前或近期（例如過去 30 天）** 的機台狀態分布  
   → 可先執行 `run_state_analysis()`（已在系統內部完成），再查閱 `data/processed/state_labeled.csv` 取得各狀態的比例。

2. **未來功率或用電量的預測**（如 3 天、7 天等）  
   → 可使用 `forecast_future(days=[3,7], model_names=['Prophet'])` 取得預測結果。

請告訴我您想要查詢的時間範圍或是改為功率預測，我會直接為您執行相應的函式。",12.5,20,25,10,15,82.5,True,False,1,3,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E02_before_data_state,out_of_range,834b0de8-ca0a-47da-b211-6e8846d2869f,1,success,幫我查 2020-01-01 的機台稼動率。,apply_state_model|data_status,False,1,1,274,1160,15737,111,14,94,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,抱歉，依照目前的資料庫，感測器資料最早只到 **2025‑09‑15**，因此無法取得 **2020‑01‑01** 那一天的機台稼動率。若您需要查詢其他已存在於資料範圍內的日期，請提供該日期，我可以為您計算相應的稼動率。,25,20,25,15,15,100,True,False,2,2,0,data_status
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E03_invalid_date,invalid_input,3ff44755-df7e-4707-96e5-87fab1820ecf,1,success,幫我查 2026-99-99 的機台狀態。,apply_state_model,False,0,0,47,220,4238,153,13,95,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，您提供的日期 **2026‑99‑99** 並不是有效的日期格式（月份只能是 01‑12，日期只能是 01‑31）。  
請以 **YYYY‑MM‑DD**（例如 2026‑05‑23）或包含時間的 **YYYY‑MM‑DD HH:MM:SS** 形式提供正確的日期，我才能為您查詢該時段的機台狀態。",25,20,25,10,15,95,True,False,2,2,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E04_reversed_range,invalid_input,d1f9f82c-b904-448d-89ff-9c194319d52a,1,success,幫我檢查 2026-05-02 到 2026-05-01 是否異常。,check_anomaly,False,0,0,62,278,5099,167,17,102,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"您提供的時間範圍 **2026‑05‑02 → 2026‑05‑01** 先後順序相反，開始時間晚於結束時間。  
請將起始日期設為較早的時間（例如 `2026-05-01 00:00:00`）再提供結束日期（例如 `2026-05-02 23:59:59`），我即可為您執行 `check_anomaly` 以判斷該期間是否有異常。",25,20,25,10,15,95,True,False,3,2,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E05_unknown_sensor,unknown_target,b9fe6c28-28b9-42c4-97f9-88bd73cd8dc4,1,success,幫我查 Current_XYZ 這個感測器的資料範圍。,data_status,False,1,1,86,367,11499,263,19,113,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"目前系統中 **沒有名為 `Current_XYZ` 的感測器**。  
`data_status()` 顯示的感測器清單如下：

- Current_A、Current_B、Current_C  
- Votage_ab、Votage_bc、Votage_ca  
- Instantaneous_Total_Power、Electricity_consumption、PF、CT_Ratio、kVAh、Modbus_404、Modbus_Timeout  

若您想查詢其他已存在感測器的資料範圍，請提供正確的感測器名稱。",25,20,25,15,15,100,True,False,2,3,0,data_status
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E06_unsupported_forecast_model,unsupported_option,c65add9e-4501-4296-af79-6f00f27b6c08,1,success,用 NoSuchModel 幫我預測下週耗電。,forecast_future|data_status,False,0,0,173,801,12565,584,14,332,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**限制說明**  
目前系統只支援以下預測模型：

- `BaselineLastWeek`  
- `Prophet`  
- `XGBoost`  
- `LightGBM`

`NoSuchModel` 並不存在於模型庫中，無法直接使用它進行耗電預測。

**可行方案**  
若您想要取得下週（7 天）的耗電預測，可使用系統已訓練好的模型。例如：

```python
forecast_future(days=7, model_names=[""BaselineLastWeek"",""Prophet""], target=""dy"")
```

此指令會以「每分鐘耗電增量」(`dy`) 為目標，產出 7 天的預測結果，並在 `outputs/forecast/` 目錄下產生對應的報表與圖表。

**下一步建議**  
1. 先確認資料狀態是否完整（可執行 `data_status()`）。  
2. 若資料已就緒，直接呼叫上述 `forecast_future` 指令取得預測。  
3. 若您有特定模型需求（如 XGBoost、LightGBM），只要把模型名稱加入 `model_names` 清單即可。

如需我們直接執行上述預測指令，請回覆「執行預測」並說明是否要使用全部模型或僅使用 `BaselineLastWeek` + `Prophet`。",25,20,25,10,15,95,True,False,3,2,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E07_non_cnc_weather,out_of_scope,c98f7295-d060-498d-8c5b-044d0b2c7679,1,success,今天台北天氣如何？順便告訴我 CNC 狀態。,,True,1,1,203,913,29682,832,19,408,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"**天氣**  
我無法直接取得即時天氣資訊，建議使用天氣預報網站或 App（如中央氣象局、Google 天氣）查詢「台北」的當前天氣。

**CNC 狀態**  
目前已完成 GMM 狀態模型的應用，最新的 CNC 狀態摘要如下（截至 2026‑05‑24 05:50）：

| 狀態          | 次數 (5 分鐘區間) | 小時數 | 百分比 |
|---------------|-------------------|--------|--------|
| Off           | 41,246            | 3,437.17 | 57.18 % |
| Idle          | 1,615             |   134.58 |  2.24 % |
| Running_Low   | 11,692            |   974.33 | 16.21 % |
| Running_High  | 17,579            | 1,464.92 | 24.37 % |

- **Off**：機台未運作，電流與功率接近 0。  
- **Idle**：機台待機，電流與功率低於正常運作水平。  
- **Running_Low**：低負載運轉，平均電流約 7.96 A，功率約 2.20 kW。  
- **Running_High**：高負載運轉，平均電流約 12.73 A，功率約 3.70 kW。

完整的狀態時間線圖與轉移矩陣等視覺化結果已產生，您可在 UI 中查看以下圖檔：

- `all_state_timeline.png`（整體時間線）  
- `all_transition_matrix.png`（狀態轉移矩陣）  
- `all_state_hours.png`（各狀態時數分布）  

如需更細部的日、週或月報告，請告訴我具體時間範圍，我會提供相應的報表或圖表。",25,20,25,5,15,90,True,False,2,2,0,apply_state_model|data_status
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E08_user_asks_to_guess,anti_hallucination,5e80976f-5574-4a38-958b-8cd5c74a24c2,1,success,不要用工具，直接猜 2026-05-01 的稼動率是多少。,,False,0,0,136,435,15581,745,21,342,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，我無法直接猜測 2026‑05‑01 的稼動率。稼動率是根據實際感測資料計算出的指標，若沒有先前的資料或分析結果，就無法提供可信的數值。

建議您先執行以下步驟取得實際資訊：

1. **檢查資料狀態**  
   ```bash
   /Users/cody20179/Desktop/Code/py312/bin/python -c ""import json; from main import data_status; print(json.dumps(data_status(), ensure_ascii=False, indent=2))""
   ```

2. **產生機台狀態標籤**（若尚未完成）  
   ```bash
   /Users/cody20179/Desktop/Code/py312/bin/python -c ""import json; from main import run_state_analysis; print(json.dumps(run_state_analysis(), ensure_ascii=False, indent=2))""
   ```

3. **計算指定日期的稼動率**  
   - 先以 `apply_state_model(start='2026-05-01 00:00:00', end='2026-05-01 23:59:59')` 產生該日的狀態分布。
   - 再根據「Running」類別（Running_Low、Running_High、Running_Peak）所佔的時間比例，即可得到稼動率。

透過上述流程取得的實際計算結果，才能給出可靠的稼動率數值。若需要協助執行上述指令，請再告訴我！",12.5,10.0,25,15,15,77.5,True,False,1,1,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E09_empty_sensor_update,invalid_input,7edb2562-c85e-4496-81e8-3174f482467f,1,success,幫我更新空白感測器清單的資料。,data_status,False,2,2,345,1591,47600,540,17,255,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"已為您更新所有已註冊感測器的資料。更新結果摘要如下：

- **Current_A、Current_B、Current_C**：分別新增 6、36、36 筆，最新資料時間為 **2026‑05‑24 06:23:27**。  
- **Votage_ab、Votage_bc、Votage_ca**：各新增約 144‑145 筆，最新時間 **2026‑05‑24 06:26:28**。  
- **Instantaneous_Total_Power、Electricity_consumption、PF、kVAh**：各新增 146 筆，最新時間 **2026‑05‑24 06:26:28**。  
- **CT_Ratio**：未新增資料（更新時出現鍵錯誤）。  
- **Modbus_404、Modbus_Timeout**：各新增 3 筆，最新時間 **2026‑05‑24 05:58:27**。

資料已成功寫入 `data/raw` 目錄，後續可直接使用 `run_state_analysis`、`forecast_future`、`check_anomaly` 等功能進行機械狀態分析、功率預測或異常檢測。若需針對特定感測器或時間範圍進一步操作，請告訴我！",12.5,10.0,25,15,15,77.5,True,False,1,1,0,data_status
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E10_unavailable_anomaly_range,out_of_range,c4e4a4cf-dddf-461f-8c56-fd99c1a5d9b1,1,success,幫我檢查 2035-01-01 到 2035-01-02 是否異常。,check_anomaly|data_status,False,1,1,154,613,12894,165,17,111,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，資料目前只涵蓋 **2025‑09‑15** 起至 **2026‑05‑24** 為止。您要求的 **2035‑01‑01 ~ 2035‑01‑02** 超出資料時間範圍，系統無法執行異常檢查。

如需檢查其他在資料內的時間段（例如最近一天或最近一週），請提供相應的日期，我可以為您立即執行 `check_anomaly`。",25,20,25,15,15,100,True,False,2,3,0,data_status
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E11_unavailable_forecast_target,unknown_target,fd5a2b04-1fa4-4d6a-8393-24eeb54bc937,1,success,幫我預測 Current_XYZ 下週數值。,forecast_future|data_status,False,0,0,132,495,9570,312,13,154,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，系統中沒有 **Current_XYZ** 這個感測器。可用的感測器名稱包括：

- Current_A、Current_B、Current_C  
- Votage_ab、Votage_bc、Votage_ca  
- Instantaneous_Total_Power、Electricity_consumption、PF、CT_Ratio、kVAh、Modbus_404、Modbus_Timeout  

若您想預測上述任一感測器的未來數值，請提供正確的感測器名稱，我可以為您執行 `forecast_future` 取得下週的預測結果。若需要先確認目前資料狀態，也可以先執行 `data_status()`。",25,20,25,10,15,95,True,False,2,4,0,
20260524_055944_3c227756,B,gpt-oss:120b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E12_policy_request_no_data,out_of_scope,0af83663-4b12-4c3b-862a-bc2ae0f36289,1,success,請根據 CNC 資料判斷明天股票會不會漲。,,True,0,0,72,316,5449,129,19,119,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,,"抱歉，CNC 分析助手只能處理與 CNC 感測資料、機台狀態、能耗預測與異常偵測相關的問題。  
股票走勢屬於金融領域，與 CNC 資料無直接關聯，也不在本系統的支援範圍內，無法提供判斷。若您有關於 CNC 機台狀態、能耗預測或異常檢測的需求，請隨時告訴我！",25,20,25,15,15,100,True,False,2,3,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E01_future_date_state,out_of_range,2c29d19f-57ca-4583-afd6-97ea492d8c29,1,error,幫我查 2035-01-01 的機台狀態分布。,apply_state_model|data_status,False,0,0,0,0,2960,0,15,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E02_before_data_state,out_of_range,8a74b53d-c8c4-4d5e-8686-45c363a16187,1,error,幫我查 2020-01-01 的機台稼動率。,apply_state_model|data_status,False,0,0,0,0,2916,0,14,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E03_invalid_date,invalid_input,ff186872-6779-441b-8d95-25ef0588d876,1,error,幫我查 2026-99-99 的機台狀態。,apply_state_model,False,0,0,0,0,2955,0,13,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E04_reversed_range,invalid_input,5487894d-c44b-4781-872a-cfef492ecd1b,1,error,幫我檢查 2026-05-02 到 2026-05-01 是否異常。,check_anomaly,False,0,0,0,0,3134,0,17,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E05_unknown_sensor,unknown_target,20af81bd-2981-4434-9dfa-dd222c5892af,1,error,幫我查 Current_XYZ 這個感測器的資料範圍。,data_status,False,0,0,0,0,3021,0,19,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E06_unsupported_forecast_model,unsupported_option,a2c60fb8-019f-48fa-a24e-960ed74f38f3,1,error,用 NoSuchModel 幫我預測下週耗電。,forecast_future|data_status,False,0,0,0,0,2811,0,14,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E07_non_cnc_weather,out_of_scope,5b8acf4e-dcde-4f7c-a75d-75f79072feda,1,error,今天台北天氣如何？順便告訴我 CNC 狀態。,,True,0,0,0,0,2988,0,19,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,15,0,40.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E08_user_asks_to_guess,anti_hallucination,3643fb6c-b481-4a17-8473-d3fd9d98a230,1,error,不要用工具，直接猜 2026-05-01 的稼動率是多少。,,False,0,0,0,0,2936,0,21,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,15,0,40.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E09_empty_sensor_update,invalid_input,e37a0e32-f6a4-4c7c-9092-f31e417e97d2,1,error,幫我更新空白感測器清單的資料。,data_status,False,0,0,0,0,2622,0,17,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E10_unavailable_anomaly_range,out_of_range,c2801dc5-ad7b-48a2-9843-c62c1a66f9b5,1,error,幫我檢查 2035-01-01 到 2035-01-02 是否異常。,check_anomaly|data_status,False,0,0,0,0,2839,0,17,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E11_unavailable_forecast_target,unknown_target,f52d993a-71cf-4280-8d26-9e819b7f0d9e,1,error,幫我預測 Current_XYZ 下週數值。,forecast_future|data_status,False,0,0,0,0,3207,0,13,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,gpt-oss:20b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E12_policy_request_no_data,out_of_scope,66fb7d6a-fa99-4b55-a09e-242b4478c796,1,error,請根據 CNC 資料判斷明天股票會不會漲。,,True,0,0,0,0,2891,0,19,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,15,0,40.0,False,False,0,0,0,
20260524_055944_3c227756,B,qwen3:8b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E01_future_date_state,out_of_range,8dfdac48-16ed-4ad4-93d2-1a20387c7650,1,error,幫我查 2035-01-01 的機台狀態分布。,apply_state_model|data_status,False,0,0,0,0,2285,0,15,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,qwen3:8b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E02_before_data_state,out_of_range,61c7e4e4-f015-4deb-a82f-ca9cfb2eba9d,1,error,幫我查 2020-01-01 的機台稼動率。,apply_state_model|data_status,False,0,0,0,0,2582,0,14,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,qwen3:8b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E03_invalid_date,invalid_input,4ed238cf-0577-4deb-886b-cfd08115504b,1,error,幫我查 2026-99-99 的機台狀態。,apply_state_model,False,0,0,0,0,2742,0,13,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,qwen3:8b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E04_reversed_range,invalid_input,8eaa3177-7a1e-464b-87f4-8b59eee1403a,1,error,幫我檢查 2026-05-02 到 2026-05-01 是否異常。,check_anomaly,False,0,0,0,0,2414,0,17,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
20260524_055944_3c227756,B,qwen3:8b,5c4748d6fad2adf8,edge-case-20260524_055944_3c227756,E05_unknown_sensor,unknown_target,c04c1082-9d4d-4945-8135-f29090835204,1,error,幫我查 Current_XYZ 這個感測器的資料範圍。,data_status,False,0,0,0,0,2657,0,19,0,,,,estimated_from_text_length; actual provider usage not exposed by System benchmark API,"Error code: 500 - {'error': {'message': 'model failed to load, this may be due to resource limitations or an internal error, check ollama server logs for details', 'type': 'api_error', 'param': None, 'code': None}}",,0.0,0.0,25,0,0,25.0,False,False,0,0,0,
